size	self.epochs	time_taken	cost
34275	600	0:00:42.021650	-0.007053834371241144
34500	604	0:00:43.228002	-0.004180309754014838
34725	608	0:00:43.662986	-0.008038229158128572
34950	612	0:00:44.085512	-0.0011558660368661139
35175	616	0:00:44.520821	-0.00044467612626500564
35400	620	0:00:44.957350	-0.0006633263522125852
35625	624	0:00:45.403200	0.0029307527896814565
35850	628	0:00:45.827561	-0.000661191586427326
36075	632	0:00:46.264324	0.0006961841128932303
36300	636	0:00:46.722399	0.0027204192371773255
36525	640	0:00:47.195237	0.006275994285323032
36750	644	0:00:47.721143	0.00022199092385194938
36975	648	0:00:48.226636	-0.0015935348125492522
37200	652	0:00:48.708851	0.0008609440753288282
37425	656	0:00:49.193930	-0.0037453961554098102
37650	660	0:00:49.686052	0.001905203327780251
37875	664	0:00:50.186090	-0.001326974163275771
38100	668	0:00:50.688099	0.003024402848243506
38325	672	0:00:51.172238	0.002578522343082051
38550	676	0:00:51.652790	0.0007054297357925163
38775	680	0:00:52.146219	0.007613004744092012
39000	684	0:00:52.648686	0.0004431076238085015
39225	688	0:00:53.127313	0.0026976984811446563
39450	692	0:00:53.610891	0.00042055229523853835
39675	696	0:00:54.131382	0.0020179042681392366
39900	700	0:00:54.630740	0.00013226887278435496
40125	704	0:00:56.016586	0.005163438373587788
40350	708	0:00:56.524553	0.002002270204462202
40575	712	0:00:57.030605	0.004297552307826741
40800	716	0:00:57.526655	0.005836543887210514
41025	720	0:00:58.012000	0.011503318604497957
41250	724	0:00:58.497414	0.006930685422962643
41475	728	0:00:58.991193	0.004400359227024716
41700	732	0:00:59.487730	0.0027046021946161673
41925	736	0:00:59.993963	0.00192396138065847
42150	740	0:01:00.498125	0.00642139908630936
42375	744	0:01:01.032760	0.001966398362820423
42600	748	0:01:01.546772	0.0031558824407409434
42825	752	0:01:02.095495	0.00247677250614684
43050	756	0:01:02.637585	0.0072560774665440435
43275	760	0:01:03.182940	0.0022813683116046143
43500	764	0:01:03.787722	0.001234010503302113
43725	768	0:01:04.353332	0.008900205912538466
43950	772	0:01:05.026903	0.006075644760070794
44175	776	0:01:05.893333	0.006198259084924669
44400	780	0:01:06.485277	0.0031939945979437
44625	784	0:01:07.135838	0.0010085517739138517
44850	788	0:01:07.726682	0.007077912005552439
45075	792	0:01:08.339592	0.007354345068083092
45300	796	0:01:08.906016	0.0046813381549680845
45525	800	0:01:09.500104	0.008784222563003005
45750	804	0:01:11.088572	0.005427136137227561
45975	808	0:01:11.650621	0.007125561830104579
46200	812	0:01:12.206918	0.00630914810714453
46425	816	0:01:12.769555	0.005918995510913969
46650	820	0:01:13.324254	0.00574929496227535
46875	824	0:01:13.892658	0.005376806294481297
47100	828	0:01:14.451441	0.007230269074224996
47325	832	0:01:15.014108	0.010988715588925004
47550	836	0:01:15.582302	0.005194817521388994
47775	840	0:01:16.147215	0.007437547013999586
48000	844	0:01:16.718962	0.011547239160466526
48225	848	0:01:17.291173	0.012324469174657458
48450	852	0:01:17.874212	0.011067961698203293
48675	856	0:01:18.460532	0.011877864586926228
48900	860	0:01:19.049327	0.013014573051899842
49125	864	0:01:19.770534	0.013394801970695818
49350	868	0:01:20.456954	0.014960958520947658
49575	872	0:01:21.101239	0.012859385091280134
49800	876	0:01:21.747361	0.01464496612695348
50025	880	0:01:22.375383	0.01551628142184212
50250	884	0:01:22.991519	0.013204574239383177
50475	888	0:01:23.614465	0.011464804455141149
50700	892	0:01:24.249461	0.010743519923048601
50925	896	0:01:24.861503	0.008591069094260493
51150	900	0:01:25.487740	0.01184193583043989
51375	904	0:01:27.174980	0.005978721605486865
51600	908	0:01:27.826259	0.004367196495172361
51825	912	0:01:28.473761	0.006572847963763095
52050	916	0:01:29.117123	0.009116080065206941
52275	920	0:01:29.758445	0.011265419765396016
52500	924	0:01:30.401805	0.009213450462637645
52725	928	0:01:31.055745	0.010663027057663336
52950	932	0:01:31.703288	0.0073011794704110075
53175	936	0:01:32.353700	0.012077757442136442
53400	940	0:01:33.009849	0.004061920989821373
53625	944	0:01:33.681992	0.004107183494717227
53850	948	0:01:34.364278	0.011470819518207007
54075	952	0:01:35.066468	0.008920563785321545
54300	956	0:01:35.800793	0.009027659403486082
54525	960	0:01:36.510309	0.00979772326684743
54750	964	0:01:37.203761	0.011571290510300404
54975	968	0:01:37.882844	0.00999037865526477
55200	972	0:01:38.560781	0.010708186472009242
55425	976	0:01:39.239492	0.008876177780943812
55650	980	0:01:39.933967	0.008835433515704403
55875	984	0:01:40.649507	0.008557055073745884
56100	988	0:01:41.370495	0.0063283925563884635
56325	992	0:01:42.079636	0.009327778502329269
56550	996	0:01:42.812792	0.010833777394240544
56775	1000	0:01:43.541951	0.007776965889704075
57000	1004	0:01:45.445625	0.01176439485361406
57225	1008	0:01:46.160991	0.009305628347409814
57450	1012	0:01:46.868219	0.011800903131383008
57675	1016	0:01:47.598545	0.010076259512813893
57900	1020	0:01:48.325446	0.016837220084764643
58125	1024	0:01:49.068349	0.017158561972132794
58350	1028	0:01:49.798470	0.014777659993752593
58575	1032	0:01:50.586136	0.01626178544917303
58800	1036	0:01:51.505069	0.011950574910275657
59025	1040	0:01:52.257541	0.014554373999415008
59250	1044	0:01:52.989833	0.011055745454513205
59475	1048	0:01:53.725786	0.013174433192091776
59700	1052	0:01:54.487167	0.011645919382754
59925	1056	0:01:55.227020	0.01411784988133845
60150	1060	0:01:55.963984	0.01406043605424254
60375	1064	0:01:56.792803	0.01279655074529433
60600	1068	0:01:57.581814	0.012210729004277492
60825	1072	0:01:58.344182	0.013129191728149086
61050	1076	0:01:59.133008	0.010285690829809327
61275	1080	0:01:59.876175	0.012091275134128788
61500	1084	0:02:00.651356	0.010727787865831688
61725	1088	0:02:01.418845	0.014022369381087882
61950	1092	0:02:02.197952	0.012483641608034808
62175	1096	0:02:02.987573	0.013397674072571772
62400	1100	0:02:03.773720	0.014298473743895692
62625	1104	0:02:05.801974	0.016209842402268866
62850	1108	0:02:06.610739	0.01528849686491355
63075	1112	0:02:07.401641	0.015690752369420607
63300	1116	0:02:08.242160	0.016013873258406926
63525	1120	0:02:09.010386	0.015050155457136546
63750	1124	0:02:09.780774	0.01765870815343916
63975	1128	0:02:10.589582	0.016146319168274147
64200	1132	0:02:11.398873	0.016739855072010562
64425	1136	0:02:12.195714	0.01182531267278344
64650	1140	0:02:12.977878	0.013185396549775321
64875	1144	0:02:13.763630	0.01650465015711274
65100	1148	0:02:14.553498	0.016546995659836684
65325	1152	0:02:15.358000	0.012827843346010842
65550	1156	0:02:16.180703	0.01697648073539183
65775	1160	0:02:17.002199	0.013144248492646936
66000	1164	0:02:17.838600	0.01324742314368926
66225	1168	0:02:18.656850	0.015167506218846409
66450	1172	0:02:19.469392	0.01568387493986541
66675	1176	0:02:20.288319	0.015993569313698507
66900	1180	0:02:21.106673	0.015883746023806853
67125	1184	0:02:21.933960	0.01775505672571403
67350	1188	0:02:22.756284	0.017847081188731607
67575	1192	0:02:23.613745	0.015318042834808828
67800	1196	0:02:24.451013	0.01624908995234512
68025	1200	0:02:25.292801	0.014590461203203986
68250	1204	0:02:27.462553	0.01764284796952568
68475	1208	0:02:28.321034	0.015097830115102497
68700	1212	0:02:29.203743	0.012948320525383528
68925	1216	0:02:30.056358	0.016541206036687683
69150	1220	0:02:30.898329	0.015782026313754628
69375	1224	0:02:31.749679	0.016557046866127214
69600	1228	0:02:32.591566	0.01960091184707493
69825	1232	0:02:33.443901	0.01740069519937138
70000	1236	0:02:34.305190	0.01656749189348478
70000	1240	0:02:35.065328	-4.021617778320333e-05
70000	1244	0:02:35.818685	-0.014287620996187444
70000	1248	0:02:36.577815	-0.02795279869717674
70000	1252	0:02:37.330362	-0.035476154657227775
70000	1256	0:02:38.062693	-0.04072854232215533
70000	1260	0:02:38.804004	-0.045779140356375946
70000	1264	0:02:39.534530	-0.050125459421119865
70000	1268	0:02:40.255130	-0.05313869108139562
70000	1272	0:02:41.024120	-0.05255899048759332
70000	1276	0:02:41.764873	-0.05164895001800308
70000	1280	0:02:42.510270	-0.05488152745348512
70000	1284	0:02:43.280733	-0.05258157610220748
70000	1288	0:02:44.006414	-0.04834517623065358
70000	1292	0:02:44.833201	-0.051327041763088097
70000	1296	0:02:45.615824	-0.04944326710171732
70000	1300	0:02:46.382927	-0.04806872122193079
70000	1304	0:02:48.521774	-0.0495972816983529
70000	1308	0:02:49.278716	-0.04796309730657815
70000	1312	0:02:50.024850	-0.04482685396353298
70000	1316	0:02:50.794919	-0.04610075256876737
70000	1320	0:02:51.544198	-0.04212045497316604
70000	1324	0:02:52.259390	-0.04100531689720721
70000	1328	0:02:52.986322	-0.04315640627807373
70000	1332	0:02:53.720742	-0.03994949952838456
70000	1336	0:02:54.444404	-0.03669503236513965
70000	1340	0:02:55.182822	-0.04021716513412522
70000	1344	0:02:55.977947	-0.03855065313097731
70000	1348	0:02:56.736353	-0.0372711047070121
70000	1352	0:02:57.488986	-0.035233913998418284
70000	1356	0:02:58.252107	-0.033098369783954175
70000	1360	0:02:59.029766	-0.034711345359706776
70000	1364	0:02:59.765900	-0.031570654713886585
70000	1368	0:03:00.515456	-0.029916159638449416
70000	1372	0:03:01.244038	-0.031174523764307335
70000	1376	0:03:01.975294	-0.03173091491351119
70000	1380	0:03:02.692905	-0.02941287129968082
70000	1384	0:03:03.407501	-0.02837379366609827
70000	1388	0:03:04.155994	-0.03274072684314073
70000	1392	0:03:04.918269	-0.02912443988763167
70000	1396	0:03:05.667203	-0.029147906985005106
70000	1400	0:03:06.396864	-0.02830139914649756
70000	1404	0:03:08.587832	-0.027556571868116227
70000	1408	0:03:09.339041	-0.02589130887029923
70000	1412	0:03:10.076909	-0.02842299027768545
70000	1416	0:03:10.808557	-0.029113567051273607
70000	1420	0:03:11.550690	-0.026629711430355713
70000	1424	0:03:12.289486	-0.026095350222848496
70000	1428	0:03:13.021077	-0.02650137308613694
70000	1432	0:03:13.746015	-0.025118643656193623
70000	1436	0:03:14.473988	-0.02378408337279539
70000	1440	0:03:15.236314	-0.021850682229952383
70000	1444	0:03:15.947267	-0.02565531955994987
70000	1448	0:03:16.668561	-0.023215488097262992
70000	1452	0:03:17.402010	-0.02331392385640806
70000	1456	0:03:18.142954	-0.021176908840875742
70000	1460	0:03:18.871984	-0.020754437491193913
70000	1464	0:03:19.598144	-0.020106375061167647
70000	1468	0:03:20.325426	-0.020749233040651596
70000	1472	0:03:21.056733	-0.021164934784268584
70000	1476	0:03:21.784850	-0.0219546447921756
70000	1480	0:03:22.513134	-0.020598587508458572
70000	1484	0:03:23.238466	-0.019429828727080743
70000	1488	0:03:23.981281	-0.017067080904101348
70000	1492	0:03:24.703274	-0.017227271868990143
70000	1496	0:03:25.425076	-0.01999201252742461
70000	1500	0:03:26.144255	-0.018332450762054663
70000	1504	0:03:28.218695	-0.01688451588962133
70000	1508	0:03:28.952461	-0.016442214343992335
70000	1512	0:03:29.692633	-0.018183768166767682
70000	1516	0:03:30.414019	-0.014981733236668598
70000	1520	0:03:31.195821	-0.012965298736118187
70000	1524	0:03:31.906814	-0.015853746422106352
70000	1528	0:03:32.625255	-0.014435423310232945
70000	1532	0:03:33.339747	-0.016710795118630547
70000	1536	0:03:34.051301	-0.01575435487989671
70000	1540	0:03:34.781871	-0.017085425509209707
70000	1544	0:03:35.536986	-0.016171491481089057
70000	1548	0:03:36.305300	-0.01569045608501925
70000	1552	0:03:37.038863	-0.01357877728426796
70000	1556	0:03:37.758390	-0.013489903494835018
70000	1560	0:03:38.491789	-0.012093278427415382
70000	1564	0:03:39.206379	-0.013111633173784921
70000	1568	0:03:39.929895	-0.011828336681898685
70000	1572	0:03:40.659057	-0.014692574132545683
70000	1576	0:03:41.370352	-0.012406583680418073
70000	1580	0:03:42.119500	-0.012936811016309155
70000	1584	0:03:42.948614	-0.011607509889764762
70000	1588	0:03:43.773475	-0.013060283720792367
70000	1592	0:03:44.503483	-0.013376945309906884
70000	1596	0:03:45.246978	-0.011292279101870391
70000	1600	0:03:45.970279	-0.010546917625908312
70000	1604	0:03:48.071908	-0.014312820602284329
70000	1608	0:03:48.811795	-0.01243147674022178
70000	1612	0:03:49.555901	-0.009718463769168415
70000	1616	0:03:50.266755	-0.010879702779056574
70000	1620	0:03:50.976556	-0.010182751425673023
70000	1624	0:03:51.695059	-0.01184299830027053
70000	1628	0:03:52.407837	-0.008885237915683117
70000	1632	0:03:53.121119	-0.009336818845506
70000	1636	0:03:53.836906	-0.00999269220581986
70000	1640	0:03:54.567533	-0.009509014855162194
70000	1644	0:03:55.304307	-0.009548893872671705
70000	1648	0:03:56.048922	-0.009382306651164731
70000	1652	0:03:56.770582	-0.010132480045433531
70000	1656	0:03:57.486414	-0.009274972196922906
70000	1660	0:03:58.227392	-0.008750558021572364
70000	1664	0:03:58.948844	-0.009610580645427946
70000	1668	0:03:59.680868	-0.00736385416468022
70000	1672	0:04:00.779134	-0.008051048474159939
70000	1676	0:04:01.509304	-0.008092389333831529
70000	1680	0:04:02.227333	-0.009019521826888853
70000	1684	0:04:03.037243	-0.0069622906993894815
70000	1688	0:04:03.989676	-0.006299199748272121
70000	1692	0:04:04.775560	-0.004989497473839649
70000	1696	0:04:05.519170	-0.005031837571688649
70000	1700	0:04:06.313972	-0.009080219108598542
70000	1704	0:04:08.476207	-0.005892173956947852
70000	1708	0:04:09.209316	-0.006913781125270504
70000	1712	0:04:09.939653	-0.004948267979006267
70000	1716	0:04:10.683372	-0.005156325879913157
70000	1720	0:04:11.425193	-0.00682887684294939
70000	1724	0:04:12.200745	-0.006239627502561095
70000	1728	0:04:12.949029	-0.004193870895229808
70000	1732	0:04:13.724193	-0.0061233483496865755
70000	1736	0:04:14.446350	-0.006527301690737517
70000	1740	0:04:15.187095	-0.004717360559737501
