size	self.epochs	time_taken	cost
27325	1448	0:01:14.919888	-0.006033838174306756
27400	1452	0:01:15.271172	-0.00798555053088739
27475	1456	0:01:15.639941	-0.008525869148228598
27550	1460	0:01:15.966342	-0.00869447620429182
27625	1464	0:01:16.300205	-0.00804399313354148
27700	1468	0:01:16.637049	-0.009297800732505582
27775	1472	0:01:16.986293	-0.013998071331630065
27850	1476	0:01:17.317107	-0.010290290711440813
27925	1480	0:01:17.657406	-0.01725437732012888
28000	1484	0:01:18.005151	-0.02021719993549572
28075	1488	0:01:18.358666	-0.019266877532287705
28150	1492	0:01:18.726642	-0.019152949545108856
28225	1496	0:01:19.080342	-0.021093158924550128
28300	1500	0:01:19.432538	-0.024579615204946174
28375	1504	0:01:20.483893	-0.018823998049495024
28450	1508	0:01:20.836846	-0.0157104824652438
28525	1512	0:01:21.187668	-0.017007242284160364
28600	1516	0:01:21.551178	-0.01810241484679104
28675	1520	0:01:21.912496	-0.01756490549811818
28750	1524	0:01:22.257002	-0.016082619659896238
28825	1528	0:01:22.604824	-0.0133046995804416
28900	1532	0:01:22.952150	-0.013072000772634977
28975	1536	0:01:23.292077	-0.012741088999321713
29050	1540	0:01:23.638567	-0.013484743270429301
29125	1544	0:01:23.980770	-0.015937644185598877
29200	1548	0:01:24.327505	-0.007976260781208565
29275	1552	0:01:24.672733	-0.004207458312042805
29350	1556	0:01:25.032538	-0.00910398887467311
29425	1560	0:01:25.389200	-0.010750712249374822
29500	1564	0:01:25.742118	-0.012096324647365654
29575	1568	0:01:26.100367	-0.017010407356356276
29650	1572	0:01:26.474652	-0.01794033977726692
29725	1576	0:01:26.831221	-0.020249229195885704
29800	1580	0:01:27.187075	-0.014365401776978697
29875	1584	0:01:27.544450	-0.012462224091971971
29950	1588	0:01:27.896066	-0.015471540858865138
30025	1592	0:01:28.246874	-0.014379070997107692
30100	1596	0:01:28.624352	-0.018332429023829984
30175	1600	0:01:28.997520	-0.015777332296139614
30250	1604	0:01:30.092440	-0.01612920469986256
30325	1608	0:01:30.446642	-0.011242330281113948
30400	1612	0:01:30.823229	-0.014714651320443415
30475	1616	0:01:31.199798	-0.013356164242161924
30550	1620	0:01:31.569629	-0.017028206972668682
30625	1624	0:01:31.951852	-0.023391095214137497
30700	1628	0:01:32.332328	-0.01729454464468119
30775	1632	0:01:32.695846	-0.019166344032799553
30850	1636	0:01:33.051460	-0.013888810766144719
30925	1640	0:01:33.408269	-0.012456149341347247
31000	1644	0:01:33.764360	-0.015740456675397342
31075	1648	0:01:34.130002	-0.007426631373421481
31150	1652	0:01:34.501517	-0.016520956995722782
31225	1656	0:01:34.863290	-0.01142973048065353
31300	1660	0:01:35.224429	-0.0133679441062105
31375	1664	0:01:35.588794	-0.015525608163851498
31450	1668	0:01:35.969910	-0.011719568418262391
31525	1672	0:01:36.328341	-0.015420602920776494
31600	1676	0:01:36.699143	-0.02237534178091843
31675	1680	0:01:37.062058	-0.012121498611197996
31750	1684	0:01:37.439621	-0.009551307468423118
31825	1688	0:01:37.820880	-0.01091938726785009
31900	1692	0:01:38.190629	-0.009542603538178923
31975	1696	0:01:38.558476	-0.009136068118737333
32050	1700	0:01:38.922998	-0.009470587446671057
32125	1704	0:01:40.082367	-0.00885803381612629
32200	1708	0:01:40.460349	-0.014394174627948808
32275	1712	0:01:40.847659	-0.00936000634679698
32350	1716	0:01:41.236633	-0.012312601128260232
32425	1720	0:01:41.623205	-0.015379882948840531
32500	1724	0:01:42.014867	-0.012134622056249695
32575	1728	0:01:42.393499	-0.010853265674808597
32650	1732	0:01:42.802172	-0.01597773475169494
32725	1736	0:01:43.221412	-0.014615120341253665
32800	1740	0:01:43.640128	-0.011866019320143268
32875	1744	0:01:44.037526	-0.011866410037268996
32950	1748	0:01:44.456213	-0.013204991805442242
33025	1752	0:01:44.838591	-0.015705281197873382
33100	1756	0:01:45.239064	-0.01218703870070764
33175	1760	0:01:45.630107	-0.020042320260978335
33250	1764	0:01:46.021101	-0.014608777210695194
33325	1768	0:01:46.414095	-0.0055918184633768145
33400	1772	0:01:46.805047	-0.011186829254865327
33475	1776	0:01:47.192276	-0.01166169100913073
33550	1780	0:01:47.590330	-0.014321759226663686
33625	1784	0:01:47.988708	-0.00986280817387475
33700	1788	0:01:48.388541	-0.01202548280248132
33775	1792	0:01:48.787612	-0.006808433036867378
33850	1796	0:01:49.185988	-0.008559432986639222
33925	1800	0:01:49.608912	-0.008049262592122379
34000	1804	0:01:50.813655	-0.007486694075277708
34075	1808	0:01:51.218289	-0.00979063156192563
34150	1812	0:01:51.624923	-0.010041466921399232
34225	1816	0:01:52.043068	-0.008355852244934237
34300	1820	0:01:52.441932	-0.001195021744991053
34375	1824	0:01:52.840175	-0.005513287192674326
34450	1828	0:01:53.253587	-0.0004009564741082225
34525	1832	0:01:53.671505	-0.0035684832535663423
34600	1836	0:01:54.076961	-0.007545429265477609
34675	1840	0:01:54.491371	-0.00542945237383446
34750	1844	0:01:54.909135	-0.005609489684525176
34825	1848	0:01:55.317863	-0.004970981545164824
34900	1852	0:01:55.733125	-7.282971358285183e-05
34975	1856	0:01:56.158687	-0.0009073210509565294
35050	1860	0:01:56.572125	-0.00683736817974152
35125	1864	0:01:57.010441	-0.003891692256780266
35200	1868	0:01:57.420976	-0.008599156331360137
35275	1872	0:01:57.833301	-0.00793867341746653
35350	1876	0:01:58.254469	-0.008742840616033842
35425	1880	0:01:58.669776	-0.007846232021805434
35500	1884	0:01:59.082032	-0.009217375908409231
