size	self.epochs	time_taken	cost
70000	0	0:00:27.550057	0
70000	5	0:00:29.694341	2.6164134762118683
70000	10	0:00:30.569087	2.1930154023462194
70000	15	0:00:31.435324	1.8860059609928972
70000	20	0:00:32.307439	1.6722276066380015
70000	25	0:00:33.170565	1.5245958555213541
70000	30	0:00:34.040576	1.4107444647361769
70000	35	0:00:34.923124	1.3228355846816422
70000	40	0:00:35.822077	1.2560585046213097
70000	45	0:00:36.707349	1.1950207323021473
70000	50	0:00:37.615572	1.1342941553211285
70000	55	0:00:38.541574	1.084204374275205
70000	60	0:00:39.427279	1.0330288936804102
70000	65	0:00:40.301072	0.9895612709796056
70000	70	0:00:41.180559	0.9452075947738355
70000	75	0:00:42.038582	0.9048749031606206
70000	80	0:00:42.911783	0.8698345228817495
70000	85	0:00:43.769106	0.8223685532105506
70000	90	0:00:44.633606	0.7831776572116677
70000	95	0:00:45.491508	0.7460143464244817
70000	100	0:00:46.350012	0.7080867750707284
70000	105	0:00:47.530899	0.6662611117957559
70000	110	0:00:48.404890	0.6390835543727214
70000	115	0:00:49.257099	0.6014450288312188
70000	120	0:00:50.110973	0.5695926504819476
70000	125	0:00:51.026657	0.5330997197074653
70000	130	0:00:51.891340	0.5016327391279818
70000	135	0:00:52.743821	0.47187268109408637
70000	140	0:00:53.603649	0.44261789288156794
70000	145	0:00:54.457839	0.4249885203947657
70000	150	0:00:55.308797	0.3955175900068641
70000	155	0:00:56.163292	0.375586762400652
70000	160	0:00:57.013218	0.35491642111205923
70000	165	0:00:57.865489	0.33480949771866
70000	170	0:00:58.716192	0.31367969359267645
70000	175	0:00:59.564021	0.2990521382517863
70000	180	0:01:00.414945	0.28694117383989953
70000	185	0:01:01.257600	0.2755075127881483
70000	190	0:01:02.110428	0.26390185782305026
70000	195	0:01:02.985564	0.2566903272673046
70000	200	0:01:03.846963	0.24765733523192576
70000	205	0:01:05.045470	0.24905535177595242
70000	210	0:01:05.906156	0.24685234803644776
70000	215	0:01:06.751668	0.24856331518481387
70000	220	0:01:07.597309	0.2492926747887367
70000	225	0:01:08.440972	0.25080306248101203
70000	230	0:01:09.287431	0.24992492154715795
70000	235	0:01:10.130693	0.24953643357969632
70000	240	0:01:10.976670	0.2486204150945132
70000	245	0:01:11.820531	0.25025245384639844
70000	250	0:01:12.666467	0.24712121552468916
