size	self.epochs	time_taken	cost
350	0	0:00:01.667370	0
350	5	0:00:03.022897	3.3509576560255816
455	10	0:00:03.300080	3.385534573941576
560	15	0:00:03.331259	3.088505288933877
665	20	0:00:03.364560	3.046761487155946
770	25	0:00:03.398793	2.9097634406447344
875	30	0:00:03.434915	2.8351781165565026
980	35	0:00:03.483176	2.5545110278097547
1085	40	0:00:03.521763	2.448513271427721
1190	45	0:00:03.569877	2.473714364386109
1295	50	0:00:03.612620	2.44602098781374
1400	55	0:00:03.652353	2.314161437103058
1505	60	0:00:03.694856	2.2618849954648605
1610	65	0:00:03.739142	2.2062582417508065
1715	70	0:00:03.783865	2.0748904282096667
1820	75	0:00:03.831578	2.0874727754041906
1925	80	0:00:03.879807	2.054336335453586
2030	85	0:00:03.934051	1.9780788820677664
2135	90	0:00:04.006698	1.943346034425657
2240	95	0:00:04.061646	1.9617157527747358
2345	100	0:00:04.114678	1.9184373022444492
2450	105	0:00:04.425835	1.917774360112295
2555	110	0:00:04.482390	1.8825403526104019
2660	115	0:00:04.540755	1.8299873110623002
2765	120	0:00:04.597145	1.7848695793265066
2870	125	0:00:04.658970	1.7773852029398136
2975	130	0:00:04.721788	1.7708908939019212
3080	135	0:00:04.787939	1.7680491142163186
3185	140	0:00:04.851195	1.6787249109398203
3290	145	0:00:04.928251	1.7164048917264032
3395	150	0:00:04.995009	1.6477801007727981
3500	155	0:00:05.062379	1.6517375884421328
3605	160	0:00:05.130112	1.6106806102225595
3710	165	0:00:05.201538	1.6357122130110189
3815	170	0:00:05.273637	1.6074789424794447
3920	175	0:00:05.357469	1.6104420579343408
4025	180	0:00:05.439126	1.5715577843436674
4130	185	0:00:05.518068	1.548289037020743
4235	190	0:00:05.595225	1.4983129393988988
4340	195	0:00:05.673678	1.4760422830450453
4445	200	0:00:05.756284	1.504180223301271
4550	205	0:00:06.134162	1.5032716111592286
4655	210	0:00:06.257423	1.4612140735493109
4760	215	0:00:06.358319	1.4441039926527692
4865	220	0:00:06.450313	1.4278294772891456
4970	225	0:00:06.548661	1.407084186218126
5075	230	0:00:06.641410	1.3464372765690729
5180	235	0:00:06.741966	1.3357666016703793
5285	240	0:00:06.834357	1.3378227001777954
5390	245	0:00:06.930714	1.2926733646482227
5495	250	0:00:07.037020	1.2943270182927642
5600	255	0:00:07.141643	1.277591514465183
5705	260	0:00:07.239727	1.234021174112884
5810	265	0:00:07.342142	1.2425309452243587
5915	270	0:00:07.443140	1.2148188655096195
6020	275	0:00:07.546943	1.1907454765534902
6125	280	0:00:07.655682	1.1827068541935575
6230	285	0:00:07.763522	1.184580544625363
6335	290	0:00:07.894756	1.1403735392786647
6440	295	0:00:08.018945	1.114257292851624
6545	300	0:00:08.140272	1.1215668877830096
6650	305	0:00:08.598704	1.0814430754400957
6755	310	0:00:08.713751	1.06857971916929
6860	315	0:00:08.829808	1.0638614006168732
6965	320	0:00:08.946742	1.0294660129377677
7070	325	0:00:09.063459	1.0023902380451168
7175	330	0:00:09.182850	1.000494196180127
7280	335	0:00:09.304927	0.9809957730851244
7385	340	0:00:09.428423	0.970536977155603
7490	345	0:00:09.552498	0.9337543366427011
7595	350	0:00:09.676198	0.9380852239637913
7700	355	0:00:09.801745	0.9016413213961404
7805	360	0:00:09.927067	0.885590081509665
7910	365	0:00:10.050996	0.8508450925013002
8015	370	0:00:10.182032	0.8445738479683746
8120	375	0:00:10.312054	0.8302223384884895
8225	380	0:00:10.444899	0.8110422907120188
