size	self.epochs	time_taken	cost
18650	610	0:00:27.233061	0.07296893111913222
18800	615	0:00:27.542309	0.061380051389217094
18950	620	0:00:28.013039	0.059860431880045945
19100	625	0:00:28.362666	0.05777605511326115
19250	630	0:00:28.678395	0.04742219466238115
19400	635	0:00:28.995170	0.04126343483591987
19550	640	0:00:29.308280	0.026553708899685804
19700	645	0:00:29.621861	0.02111842275476318
19850	650	0:00:29.973363	0.015165277235878485
20000	655	0:00:30.315203	0.011674491585366433
20150	660	0:00:30.645503	0.003476983676138029
20300	665	0:00:30.967968	0.00244244165786767
20450	670	0:00:31.286091	-0.007423535330916133
20600	675	0:00:31.616161	-0.0068158328627480405
20750	680	0:00:31.953470	-0.007549543138566509
20900	685	0:00:32.290585	-0.0012719816142259454
21050	690	0:00:32.624825	0.0009894039012085922
21200	695	0:00:32.958336	0.0014105984267760035
21350	700	0:00:33.297231	-0.006186154971412052
21500	705	0:00:34.212367	-0.011352659826344867
21650	710	0:00:34.566403	-0.00994175115592694
21800	715	0:00:34.929863	-0.010547456557149627
21950	720	0:00:35.405948	-0.008562187139918003
22100	725	0:00:35.853451	-0.025042607368164497
22250	730	0:00:36.225419	-0.024005853652684556
22400	735	0:00:36.577223	-0.027117355873867276
22550	740	0:00:36.931561	-0.026384676792814293
22700	745	0:00:37.295730	-0.027794183668174762
22850	750	0:00:37.667744	-0.027174914303428797
23000	755	0:00:38.031765	-0.025476056095683826
23150	760	0:00:38.406252	-0.03265584632693195
23300	765	0:00:38.808005	-0.035032432875495616
23450	770	0:00:39.215906	-0.03565047965473958
23600	775	0:00:39.591749	-0.04109096577116232
23750	780	0:00:39.961376	-0.050561091385476875
23900	785	0:00:40.332277	-0.04128287036502875
24050	790	0:00:40.705499	-0.052242171681832324
24200	795	0:00:41.080640	-0.0396533733173552
24350	800	0:00:41.454715	-0.045734379261576134
24500	805	0:00:42.520710	-0.04323930950072979
24650	810	0:00:42.918912	-0.04001749393725563
24800	815	0:00:43.318616	-0.04304102559688621
24950	820	0:00:43.737703	-0.04930045808467444
25100	825	0:00:44.136179	-0.05483420614929711
25250	830	0:00:44.530014	-0.052997614104732256
25400	835	0:00:44.928852	-0.056719458043158616
25550	840	0:00:45.334396	-0.05150119162337791
25700	845	0:00:45.741669	-0.05121804827803152
25850	850	0:00:46.156222	-0.051373730565433595
26000	855	0:00:46.766821	-0.05213843884476799
26150	860	0:00:47.233828	-0.04933010534610546
26300	865	0:00:47.647386	-0.052413736962978144
26450	870	0:00:48.068841	-0.05362866615879175
26600	875	0:00:48.497622	-0.04626254092783708
26750	880	0:00:48.951278	-0.049277130580760546
26900	885	0:00:49.406184	-0.05765139087566658
27050	890	0:00:49.840043	-0.05667505960675318
27200	895	0:00:50.265465	-0.052654296097600424
27350	900	0:00:50.695854	-0.05294406761095449
27500	905	0:00:51.804045	-0.054363365246637624
27650	910	0:00:52.237372	-0.05633888076207066
27800	915	0:00:52.685624	-0.06023693299840406
27950	920	0:00:53.124967	-0.05622716679114336
28100	925	0:00:53.575460	-0.06247811171283868
28250	930	0:00:54.043821	-0.05641067606276328
28400	935	0:00:54.495345	-0.0527295685502084
28550	940	0:00:54.936656	-0.05253207986689197
28700	945	0:00:55.397467	-0.05281871662207686
28850	950	0:00:55.907125	-0.05739906707433155
29000	955	0:00:56.591972	-0.056896532030007246
29150	960	0:00:57.071338	-0.05486705767710352
29300	965	0:00:57.544239	-0.06281374077297928
29450	970	0:00:58.023020	-0.058327498273882054
29600	975	0:00:58.501735	-0.0590396675625179
29750	980	0:00:59.029143	-0.05570697689804291
29900	985	0:00:59.497944	-0.05937967188259829
30050	990	0:00:59.977316	-0.057086303723734376
30200	995	0:01:00.478691	-0.05545388025828902
30350	1000	0:01:00.994518	-0.059326013904301714
30500	1005	0:01:02.217008	-0.05429529874340215
30650	1010	0:01:02.704870	-0.05470864094670395
30800	1015	0:01:03.201818	-0.057125319852433236
30950	1020	0:01:03.693497	-0.06439465885901519
31100	1025	0:01:04.222735	-0.06082433897026936
31250	1030	0:01:04.746848	-0.06031408779991619
31400	1035	0:01:05.253746	-0.05908786345549544
31550	1040	0:01:05.755137	-0.06414009520685611
31700	1045	0:01:06.260397	-0.06188342898014829
31850	1050	0:01:06.767807	-0.06052032043736284
32000	1055	0:01:07.273986	-0.060452371970335365
32150	1060	0:01:07.788540	-0.06413404659260677
32300	1065	0:01:08.297448	-0.0654783609263848
32450	1070	0:01:08.815287	-0.06064290194571393
32600	1075	0:01:09.352213	-0.06252173266722989
32750	1080	0:01:09.983806	-0.05674382205837712
32900	1085	0:01:10.556500	-0.06190756457248294
33050	1090	0:01:11.126617	-0.06438469273742212
33200	1095	0:01:11.679635	-0.06325783990012677
33350	1100	0:01:12.222505	-0.06633928398214517
33500	1105	0:01:13.595725	-0.06649222213246804
33650	1110	0:01:14.158750	-0.06322817735765629
33800	1115	0:01:14.710291	-0.06310221319048076
33950	1120	0:01:15.284646	-0.06547602608469369
34100	1125	0:01:16.085376	-0.06530337307644508
34250	1130	0:01:16.701284	-0.06862824043923503
34400	1135	0:01:17.263968	-0.07168116601931579
34550	1140	0:01:17.837290	-0.06816373038697666
34700	1145	0:01:18.446261	-0.07122528830212041
34850	1150	0:01:19.051898	-0.06547273288363242
35000	1155	0:01:19.626398	-0.06787598980782858
35150	1160	0:01:20.244490	-0.06484975344986577
35300	1165	0:01:20.893982	-0.06611781666608779
35450	1170	0:01:21.466923	-0.06680434597710734
35600	1175	0:01:22.062861	-0.06737670281758
35750	1180	0:01:22.634409	-0.06145701132706684
35900	1185	0:01:23.213529	-0.06422322278126262
36050	1190	0:01:23.793031	-0.05810089938004915
36200	1195	0:01:24.372904	-0.06303577255564531
36350	1200	0:01:24.948490	-0.06256239898097204
36500	1205	0:01:26.334691	-0.06599737042357376
36650	1210	0:01:26.918787	-0.06603647182441896
36800	1215	0:01:27.495574	-0.06963036378145813
36950	1220	0:01:28.115590	-0.06573449238453813
37100	1225	0:01:28.701979	-0.06713214417456131
37250	1230	0:01:29.314642	-0.06831007122467184
37400	1235	0:01:29.912236	-0.06520072550256938
37550	1240	0:01:30.496637	-0.06419087450682096
37700	1245	0:01:31.113317	-0.064260203432843
37850	1250	0:01:31.710529	-0.06597747532817774
38000	1255	0:01:32.317284	-0.06880044163345897
38150	1260	0:01:32.967041	-0.06744386595116894
38300	1265	0:01:33.600917	-0.06758392720845034
38450	1270	0:01:34.210511	-0.06476130480332822
38600	1275	0:01:34.824067	-0.06302742645107919
